# AUTHORS
# 
# (c) 
#     Aleksander Pohl apohllo@o2.pl
#     Jakub Perlinski 
# 
# LICENSE
#
# This work is distributed under Creative Commons Attribution 3.0 Unported (CC BY 3.0).
# http://creativecommons.org/licenses/by/3.0/
# 
# This work is an extension of OpenCyc Knowledge Base distributed under Apache 2.0 license.
# http://www.opencyc.org/license
# 
# Format: Cyc Concept external ID	Polish mapping	Concept name
Mx4rvViCB5wpEbGdrcN5Y29ycA	pokład samolotu	AirplaneCabin
Mx4rvVjZ3pwpEbGdrcN5Y29ycA	ładownia samolotu	AirplaneCargoBay
Mx4rvViKbZwpEbGdrcN5Y29ycA	kokpit samolotu	AirplaneCockpit
Mx4rvVjMZJwpEbGdrcN5Y29ycA	stanowisko sterowania samolotem	AirplaneControlWorkStation
Mx4reSCk6HC6QdmOVtP7UlTgBw	drugi pilot samolotu	AirplaneCopilot
Mx4rlNF3sNqPQdiF3qI_tC28tg	rozbicie samolotu	AirplaneCrash
Mx4rvVjTn5wpEbGdrcN5Y29ycA	kadłub samolotu	AirplaneFuselage
Mx4rI3FGAYx0EdeOHwCgycbRww	porwanie samolotu	AirplaneHijacking
Mx4rvVjtSZwpEbGdrcN5Y29ycA	lądowanie samolotu	AirplaneLanding
Mx4re2ifsEKtEdqAAAACs6hRXg	część samolotu	AirplanePart
Mx4rvVjK7pwpEbGdrcN5Y29ycA	pilot samolotu	AirplanePilot
Mx4rvViRDpwpEbGdrcN5Y29ycA	droga startowa	AirplaneRunway
Mx4rvVjY_pwpEbGdrcN5Y29ycA	usterzenie ogonowe samolotu	AirplaneTailAssembly
Mx4rvViD85wpEbGdrcN5Y29ycA	startowanie samolotu	AirplaneTakeOff
Mx4rvjqaHpwpEbGdrcN5Y29ycA	bilet lotniczy	AirplaneTicket
Mx4rvVi2K5wpEbGdrcN5Y29ycA	lot samolotu	AirplaneTrip
Mx4rvVja05wpEbGdrcN5Y29ycA	skrzydło samolotu	AirplaneWing
Mx4rvVj-r5wpEbGdrcN5Y29ycA	lotnisko	Airport-Physical
Mx4rvVj_BpwpEbGdrcN5Y29ycA	terminal lotniska	AirportTerminalBuilding
Mx4rvzglL5wpEbGdrcN5Y29ycA	przestrzeń powietrzna	AirspaceRegion
Mx4rvXXmRZwpEbGdrcN5Y29ycA	alabaster	Alabaster
Mx4rJzOYanS6EdaAAACgyZzFrg	alabaster	AlabasterColor
Mx4rwQq7jZwpEbGdrcN5Y29ycA	alanina	Alanine
Mx4r9gzS1MJsEdmAAACQJw5drg	budzik	AlarmClock
Mx4rwSrO9ZwpEbGdrcN5Y29ycA	alarm	AlarmDevice
Mx4rwO1WjJwpEbGdrcN5Y29ycA	alarm domowy	AlarmForHome
Mx4rwQCOR5wpEbGdrcN5Y29ycA	sygnał alarmowy	AlarmSignal
Mx4rwQCOWJwpEbGdrcN5Y29ycA	dźwięk alarmowy	AlarmSound
Mx4rvVjrIpwpEbGdrcN5Y29ycA	język albański	AlbanianLanguage
Mx4rv0RjZJwpEbGdrcN5Y29ycA	albit	Albite
Mx4rwLmi3JwpEbGdrcN5Y29ycA	album muzyczny	Album-CW
Mx4rwQiJXpwpEbGdrcN5Y29ycA	album	Album-IBO
Mx4rwP1HGJwpEbGdrcN5Y29ycA	salbutamol	Albuterol
Mx4rwP37w5wpEbGdrcN5Y29ycA	siarczan salbutamolu	AlbuterolSulfate
Mx4rvap8MpwpEbGdrcN5Y29ycA	alchemia	Alchemy
Mx4rvVim-JwpEbGdrcN5Y29ycA	alkohol	Alcohol-Compound
Mx4r9Kxt4iv5QdiHc59y05Lo-A	alkoholik	Alcoholic
Mx4rvVjIe5wpEbGdrcN5Y29ycA	napój alkoholowy	AlcoholicBeverage
Mx4rvVjee5wpEbGdrcN5Y29ycA	nabywca napoju alkoholowego	AlcoholicBeverageBuyer
Mx4rvVilmJwpEbGdrcN5Y29ycA	olsza	AlderTree
Mx4rvWNC5JwpEbGdrcN5Y29ycA	aldosteron	Aldosterone
Mx4rvVkBkJwpEbGdrcN5Y29ycA	alarm	AlertMentalActivityLevel
Mx4rwNLBPJwpEbGdrcN5Y29ycA	aleksandryt	Alexandrite
Mx4rvVkEeZwpEbGdrcN5Y29ycA	alga	Algae
Mx4rvpwCDJwpEbGdrcN5Y29ycA	algebra	Algebra
Mx4rQSKaIHb0QdmeFP53_RWUlg	liczba algebraiczna	AlgebraicNumber
Mx4rvVjuaJwpEbGdrcN5Y29ycA	algorytm	Algorithm
Mx4rvkx3m5wpEbGdrcN5Y29ycA	przewód pokarmowy	AlimentaryCanal
Mx4rw4XQw7KNEdmAhAACs6hRjg	alkalizowanie	AlkalinizingSomething
Mx4rvVkK35wpEbGdrcN5Y29ycA	alkaloid	Alkaloid
Mx4rydvDMuzqQdaLvdv5ptfzVQ	alkan	Alkane
Mx4rt0OsRO0rQdaRErBXAoF15A	cząsteczka alkanu	AlkaneMolecule
Mx4rvz4dEJwpEbGdrcN5Y29ycA	alkaptonuria	Alkaptonuria
Mx4rvquIuJwpEbGdrcN5Y29ycA	samochód terenowy	All-TerrainVehicle
Mx4rvVitM5wpEbGdrcN5Y29ycA	wielobój	AllAroundGymnasticsSportsEvent
Mx4rB4C4GkyXQdmATcfgtYJkqw	akcjonariat pracowniczy	AllEmployeeShareOwnershipPlan
Mx4rvng98ZwpEbGdrcN5Y29ycA	żeńska szkoła	AllFemaleSchool
Mx4rvZiX05wpEbGdrcN5Y29ycA	męska szkoła	AllMaleSchool
Mx4rvVjBDZwpEbGdrcN5Y29ycA	opona całoroczna	AllWeatherTire
Mx4rBnq8U7KyEdmAhAACs6hRjg	alegoryzacja	AllegorizingSomething
Mx4rwP1rL5wpEbGdrcN5Y29ycA	alergia	AllergicReaction
Mx4rwP3ia5wpEbGdrcN5Y29ycA	alergolog	Allergist
Mx4rlyRLkCp4EdiUfwAH6RYvSQ	aleja	Alley
Mx4r-GjensiWEdmAAAACs6hRjg	sojusz	Alliance-Organization
Mx4rvVjHfZwpEbGdrcN5Y29ycA	aligator	Alligator
Mx4r4rD2dis8EdiUgAAH6RYvSQ	alokacja	Allocation
Mx4rrgDAIK6SQdiUL5E1hbfyaw	przydział	Allotment
Mx4ry5N2yi_2QdiSfvYTUzlwjg	aluzja	Allusion
Mx4rWnJ-UCTVQdeU06TN0MWn9A	aluwium	Alluvium
Mx4rCSYK7r69QdeQQYc05D5Vfw	alkohol allilowy	AllylAlcohol
Mx4rvVjZxJwpEbGdrcN5Y29ycA	almanach	Almanac
Mx4rhb27_IY2QdeEBbPcSwE6yA	migdałowiec	AlmondTree
Mx4rvVihxZwpEbGdrcN5Y29ycA	aloes	Aloe-Plant
Mx4r7XOVnMFPQdeMItD7Yezehg	detektor promieniowania alfa	AlphaEmissionSensor
Mx4rvVj7IpwpEbGdrcN5Y29ycA	pismo alfabetyczne	AlphabeticWriting
Mx4r_NwvtHS-EdaAAACgyZzFrg	lista alfabetyczna	AlphabeticalList
Mx4rvVjHBJwpEbGdrcN5Y29ycA	zawody w kombinacji alpejskiej	AlpineCombinedSportsEvent
Mx4rvVjNS5wpEbGdrcN5Y29ycA	zawody w narciarstwie alpejskim	AlpineSkiingSportsEvent
Mx4rvWdAg5wpEbGdrcN5Y29ycA	alprazolam	Alprazolam
Mx4rvVilYJwpEbGdrcN5Y29ycA	dialekt alzacki	AlsatianDialect
Mx4rWw1i2IO7EdqAAAACs71DGQ	ministrant	AltarServer
Mx4rvViUsJwpEbGdrcN5Y29ycA	ołtarz	AltarStage
Mx4rvVi0TJwpEbGdrcN5Y29ycA	stół ołtarzowy	AltarTable
Mx4rmJMQHAYMEdqAAAACs0x8nw	objazd	AlternateRoute
Mx4rvVi5r5wpEbGdrcN5Y29ycA	prąd przemienny	AlternatingCurrent
Mx4rvcNfApwpEbGdrcN5Y29ycA	alternacja	Alternation
Mx4rwPK1_pwpEbGdrcN5Y29ycA	alternatywa	Alternative
Mx4rSRSE6Do5QdmWQ9pMZEAImA	Alternatywny Rynek Inwestycyjny	AlternativeInvestmentMarket
Mx4rwC3sxJwpEbGdrcN5Y29ycA	muzyka alternatywna	AlternativeMusic
Mx4rwQroV5wpEbGdrcN5Y29ycA	alternator	Alternator
Mx4rv1FPCpwpEbGdrcN5Y29ycA	wysokościomierz	Altimeter
Mx4rwJ0c5ZwpEbGdrcN5Y29ycA	alt	Alto-Singer
Mx4rvwBUsJwpEbGdrcN5Y29ycA	altocumulus	AltoCumulusCloud
Mx4rv8G6fpwpEbGdrcN5Y29ycA	altostratus	AltoStratusCloud
Mx4rvVi2O5wpEbGdrcN5Y29ycA	aluminium	Aluminum
Mx4r3pRajnQpQdeDZe-pm60lQQ	chlorek glinu	AluminumChloride
Mx4rwQCYh5wpEbGdrcN5Y29ycA	folia aluminiowa	AluminumFoil
Mx4rwRtJUZwpEbGdrcN5Y29ycA	wodorotlenek glinu	AluminumHydroxide
Mx4rudMOIGiAQdeOWYbAZmeQbQ	azotan glinu	AluminumNitrate
Mx4ry0DUJgl2QdeL5_KRg2YO0w	tlenek glinu	AluminumOxide-AlO2
Mx4rAIuFSHQsQdeOJIbsJoUkFg	siarczan glinu	AluminumSulfate
Mx4rMMQCpERbQdefb8S8tYDsOQ	siarczek glinu	AluminumSulfide
Mx4rvViImZwpEbGdrcN5Y29ycA	stowarzyszenie absolwentów	AlumniOrganization
Mx4rvXmfV5wpEbGdrcN5Y29ycA	przewód oddechowy	AlveolarDuct
Mx4rwCvh75wpEbGdrcN5Y29ycA	woreczek pęcherzykowy	AlveolarSac
Mx4rwN8NFZwpEbGdrcN5Y29ycA	pęcherzyk płucny	Alveolus
Mx4rwUlkQpwpEbGdrcN5Y29ycA	działalność amatorska	AmateurActivity
Mx4rvyc9IpwpEbGdrcN5Y29ycA	boks amatorski	AmateurBoxing-SportCW
Mx4rvw_jNZwpEbGdrcN5Y29ycA	nadawanie radia amatorskiego	AmateurRadioBroadcasting
Mx4rvtPff5wpEbGdrcN5Y29ycA	amatorski sprzęt radiowy	AmateurRadioEquipment
Mx4rvjqJK5wpEbGdrcN5Y29ycA	operator radia amatorskiego	AmateurRadioOperator
Mx4rwIOMyZwpEbGdrcN5Y29ycA	amatorskie zawody sportowe	AmateurSportsEvent
Mx4rvnOkoJwpEbGdrcN5Y29ycA	amatorska drużyna sportowa	AmateurSportsTeam
Mx4rvWV4g5wpEbGdrcN5Y29ycA	amatorska kamera	AmateurVideoCamera
Mx4rwBi0VZwpEbGdrcN5Y29ycA	Amazonka	Amazon-Warrior
Mx4rEYRqRLEoEdaAAAACs6MxSQ	Puszcza Amazońska	AmazonRainForest
Mx4rvVjR_5wpEbGdrcN5Y29ycA	Amazonka	AmazonRiver
Mx4rvrr-aZwpEbGdrcN5Y29ycA	ambasador	Ambassador
Mx4rvtL8lpwpEbGdrcN5Y29ycA	bursztyn	Amber
Mx4rEunUSmfuQdia6P6oV1Bs_w	osoba oburęczna	AmbidextrousHuman
Mx4rJ3Wn_i_-QdiQwtK4qUGFmg	ambiwalencja	Ambivalence
Mx4rvqNUhZwpEbGdrcN5Y29ycA	leniwe oko	Amblyopia
Mx4rvViM0pwpEbGdrcN5Y29ycA	karetka pogotowia	Ambulance
Mx4rsnIeXPbQQdiRH8ahNqx-rA	wciąganie w zasadzkę	AmbushingATangible
Mx4rvacq0JwpEbGdrcN5Y29ycA	wciąganie wroga w zasadzkę	AmbushingAnEnemy
Mx4rJchdes36EdmAAAACs6hRjg	poprawka	Amendment-PCW
Mx4rvVipDZwpEbGdrcN5Y29ycA	udogodnienie	Amenity
Mx4rvVigKJwpEbGdrcN5Y29ycA	amerykański samochód	AmericanAutomobile
Mx4rvhr0dJwpEbGdrcN5Y29ycA	bizon	AmericanBison
Mx4rvsvVr5wpEbGdrcN5Y29ycA	baribal	AmericanBlackBear
Mx4rvZU6f5wpEbGdrcN5Y29ycA	grabarz amerykański	AmericanBuryingBeetle
Mx4rwLnchpwpEbGdrcN5Y29ycA	łyska amerykańska	AmericanCoot
Mx4rwJHTd5wpEbGdrcN5Y29ycA	krokodyl amerykański	AmericanCrocodile
Mx4rv_joCJwpEbGdrcN5Y29ycA	Amerykański Kwit Depozytowy	AmericanDepositoryReceipt
Mx4r1jNUnHC5QdmH_sdWFrT2JQ	amerykański dialekt języka angielskiego	AmericanEnglishDialect
Mx4rvpNdP5wpEbGdrcN5Y29ycA	amerykański modrzew	AmericanLarchTree
Mx4rxTFIUuefQdadfLdfnrSwOQ	rewolucja amerykańska	AmericanRevolution
Mx4rw5BaqMksEdmAAAACs6hRjg	przywódca rewolucji amerykańskiej	AmericanRevolutionaryLeader
Mx4rwTv7pJwpEbGdrcN5Y29ycA	amerykański język migowy	AmericanSignLanguage
Mx4rvr8sLZwpEbGdrcN5Y29ycA	ameryk	Americium
Mx4rv8P5I5wpEbGdrcN5Y29ycA	ametyst	Amethyst-Gem
Mx4rdr70ACWvQdeDE7rUJH-2yw	jon amidowy	AmideIon
Mx4rv1_6HJwpEbGdrcN5Y29ycA	amina	Amine
Mx4rvVibZJwpEbGdrcN5Y29ycA	aminokwas	AminoAcid
Mx4rvViZ-pwpEbGdrcN5Y29ycA	emir	Amir-HeadOfState
Mx4rwQruAZwpEbGdrcN5Y29ycA	wyznanie Amiszów	AmishReligion
Mx4rv1v9spwpEbGdrcN5Y29ycA	amoniak	Ammonia
Mx4rv8SmrAlZQdiVfJK3kwhTZQ	amoniak i sole amonowe	AmmoniaAndAmmoniumSalts
Mx4rmEI6-vv4QdaB_azozhfYxw	bromek amonu	AmmoniumBromide
Mx4rXkRKlglFQdeDQt0uMmVPMw	węglan amonu	AmmoniumCarbonate
Mx4rkPebSPwjQdaPHp1Nt5KXLA	chlorek amonu	AmmoniumChloride
Mx4rQ6D33iQ0Qdebv4mpanaIyg	woda amoniakalna	AmmoniumHydroxide
Mx4rkARDYPZOQdacr9H2mwCyyA	jon amonowy	AmmoniumIon
Mx4rodY50O0IQdadg8A6D-1gPQ	azotan amonu	AmmoniumNitrate
Mx4rakdOBkRfQdeCV8imTAHrrQ	fosforan amonu	AmmoniumPhosphate
Mx4r6liJkJB1QdefT6O8UGWHHQ	pikrynian amonu	AmmoniumPicrate
Mx4rYRVs-glFQdefnO9dmgmEsQ	siarczan amonu	AmmoniumSulfate
Mx4rv6jhmJwpEbGdrcN5Y29ycA	taśma nabojowa	AmmunitionBelt
Mx4rwEFYjZwpEbGdrcN5Y29ycA	okręt amunicyjny	AmmunitionShip
Mx4rZH7NGC9CQdiV-8noGK0jVw	amnestia	Amnesty
Mx4rvhvjtZwpEbGdrcN5Y29ycA	błona płodowa	AmnioticSac
Mx4rvViVw5wpEbGdrcN5Y29ycA	ameba	Amoeba
Mx4rvjOehJwpEbGdrcN5Y29ycA	plan amortyzacji	AmortizationSchedule
Mx4rjldb0gjlQdmA84dXQdKLPg	pożyczka amortyzowana	AmortizedLoan
Mx4rvVieG5wpEbGdrcN5Y29ycA	amper	Ampere
Mx4rwP1bk5wpEbGdrcN5Y29ycA	amfetamina	Amphetamine
Mx4rvVjgJJwpEbGdrcN5Y29ycA	płaz	Amphibian
Mx4rI-af3sbpEdmAAAACs6hRjg	desant	AmphibiousAssault
Mx4rvhRI9JwpEbGdrcN5Y29ycA	okręt desantowy	AmphibiousAssaultShip
Mx4rv-sPqJwpEbGdrcN5Y29ycA	okręt wsparcia desantu	AmphibiousCargoShip
Mx4rwKdCWZwpEbGdrcN5Y29ycA	okręt dowodzenia desantem	AmphibiousCommandShip
Mx4rEJy5_sbpEdmAAAACs6hRjg	operacja desantowa	AmphibiousOperation
Mx4rwGid-JwpEbGdrcN5Y29ycA	amfibia	AmphibiousVehicle
Mx4rYDzjmCTVQdeXfaOpKNkSSQ	amfiteatr	Amphitheater
Mx4runTmBv5iQdaGd_bheaE4xg	substancja amfoteryczna	AmphotericSubstanceType
Mx4rvjxerZwpEbGdrcN5Y29ycA	wzmacniacz	Amplifier
Mx4rwP3TgpwpEbGdrcN5Y29ycA	ampułka	Ampule
Mx4rvWfIFJwpEbGdrcN5Y29ycA	amputacja	Amputation
Mx4rvgEVUpwpEbGdrcN5Y29ycA	atrakcja	Amusement-Feeling
Mx4rvVi1P5wpEbGdrcN5Y29ycA	wesołe miasteczko	AmusementPark
Mx4rv587x5wpEbGdrcN5Y29ycA	zarządca wesołego miasteczka	AmusementParkOperator
Mx4rwJC_2ZwpEbGdrcN5Y29ycA	ciało migdałowate	Amygdala
Mx4rvcz_jpwpEbGdrcN5Y29ycA	steryd anaboliczny	AnabolicSteroid
Mx4rvuBsB5wpEbGdrcN5Y29ycA	anakonda	Anaconda
Mx4rvztFhJwpEbGdrcN5Y29ycA	bakteria beztlenowa	AnaerobicBacterium
Mx4rvuZEFpwpEbGdrcN5Y29ycA	fotosynteza beztlenowa	AnaerobicPhotosynthesis
Mx4rvzscPJwpEbGdrcN5Y29ycA	anagram	AnagramGame
Mx4rwLLx-5wpEbGdrcN5Y29ycA	seks analny	AnalSex
Mx4rvVjr8pwpEbGdrcN5Y29ycA	środek przeciwbólowy	Analgesic
Mx4rcbgJ1EXsQdiHFKB8tdaicw	diagram analityczny	AnalysisDiagram-CW
Mx4roTEJcMeVQdeAerpEp9mk8A	procedura analityczna	AnalysisProcedure
Mx4rvViq2JwpEbGdrcN5Y29ycA	analityk	Analyst
Mx4r6tFjJEYYEdidpgAH6RYvSQ	analiza	AnalyticStudy-CW
Mx4rvk-fYpwpEbGdrcN5Y29ycA	anafaza	Anaphase
Mx4rwDrSsJwpEbGdrcN5Y29ycA	anarchizm	Anarchism
Mx4rwMXTh5wpEbGdrcN5Y29ycA	anarchista	Anarchist
Mx4r3_FyCG2gEdaAAACgyZzFrg	anarchia	Anarchy
Mx4rvdXCU5wpEbGdrcN5Y29ycA	patomorfolog	AnatomicPathologist
Mx4rAg0xZHU0Ed2AAAATco72kA	kanał anatomiczny	AnatomicalConduit
Mx4rvkJbt5wpEbGdrcN5Y29ycA	naczynie anatomiczne	AnatomicalVessel
Mx4rvViKq5wpEbGdrcN5Y29ycA	Anaksymander	Anaximander
Mx4rvVkAdpwpEbGdrcN5Y29ycA	ostatni odcinek sztafety	AnchorRelayLeg
Mx4rwPzoMZwpEbGdrcN5Y29ycA	główny prowadzący	Anchorperson
Mx4rNUiwoCssQdiZaeQz6dGnYQ	główna prowadząca	Anchorwoman
Mx4rwHMX8JwpEbGdrcN5Y29ycA	anchois	Anchovy
Mx4rv2zJGpwpEbGdrcN5Y29ycA	starożytna cywilizacja	AncientCivilization
Mx4rvVjvq5wpEbGdrcN5Y29ycA	starożytny statek	AncientNavalShip
Mx4rvoRopJwpEbGdrcN5Y29ycA	starożytny rynek	AncientTownSquare
Mx4rvn6XKZwpEbGdrcN5Y29ycA	mięsień łokciowy	Anconeus
Mx4rvz3ezJwpEbGdrcN5Y29ycA	andaluzyt	Andalusite
Mx4rvbiAmZwpEbGdrcN5Y29ycA	andezyn	Andesine
Mx4rv8Dg_ZwpEbGdrcN5Y29ycA	andradyt	Andradite
Mx4rvVr9A5wpEbGdrcN5Y29ycA	androgen	Androgen
Mx4rKFpfTpCTQdeV5YyBICzhhA	osoba androgyniczna	AndrogynousPerson
Mx4rvViQ1JwpEbGdrcN5Y29ycA	android	Android
Mx4rvZGpIJwpEbGdrcN5Y29ycA	androsteron	Androsterone
Mx4rwThHvJwpEbGdrcN5Y29ycA	anemia	Anemia
Mx4r9WXxBnS_EdaAAACgyZzFrg	anemik	Anemic
Mx4rwP1To5wpEbGdrcN5Y29ycA	anestezja	Anesthesia
Mx4rvVjYJJwpEbGdrcN5Y29ycA	anestezjolog	Anesthesiologist
Mx4rvVjFtJwpEbGdrcN5Y29ycA	anestetyk	Anesthetic
Mx4rwQBmFJwpEbGdrcN5Y29ycA	anioł	Angel
Mx4rBEoQVrVtEduAAAACs5b6Bw	angioplastyka	Angioplasty
Mx4rMvhmtIaiEdqAAAACs71DGQ	wędkarz	Angler
Mx4rvg44-ZwpEbGdrcN5Y29ycA	anglezyt	Anglesite
Mx4rvVjpzZwpEbGdrcN5Y29ycA	anglikanizm	AnglicanReligion
Mx4rek6seoaeEdqAAAACs71DGQ	wędkarstwo	Angling
Mx4rv6VXopwpEbGdrcN5Y29ycA	królik angora	AngoraRabbit
Mx4rvygN1pwpEbGdrcN5Y29ycA	angora	AngoraWool
Mx4rwQB5bJwpEbGdrcN5Y29ycA	angstrem	Angstrom
Mx4rvVjd-ZwpEbGdrcN5Y29ycA	ból	Anguish
Mx4rvVkIDpwpEbGdrcN5Y29ycA	wartość przyspieszenia kątowego	AngularAccelerationRate
Mx4rvVir1pwpEbGdrcN5Y29ycA	odległość kątowa	AngularDistance
Mx4rNskf6FYvEdqAAAACs4vPlg	wektor prędkości kątowej	AngularVelocityVector
Mx4rvpX6TpwpEbGdrcN5Y29ycA	anhydryt	Anhydrite
Mx4rlfhLWvvPQdaLcZMvrVey6g	anilina	Aniline
Mx4rvViwMZwpEbGdrcN5Y29ycA	zwierzę	Animal
Mx4rRObu8Cq8EdqAAAACs2IMmw	zwierzę jadalne	Animal-HumanFoodSource
Mx4rvVkBbJwpEbGdrcN5Y29ycA	znęcanie się nad zwierzęciem	AnimalAbuse
Mx4rwCa2cJwpEbGdrcN5Y29ycA	zooterapia	AnimalAssistedTherapy
Mx4rvVjIr5wpEbGdrcN5Y29ycA	zwierzęce gazy jelitowe	AnimalBodyGas
Mx4rvViAHJwpEbGdrcN5Y29ycA	część ciała zwierzęcia	AnimalBodyPart
Mx4rxCOKjtaoQdiMr8rOkcUNbg	zewnętrzna część ciała zwierzęcia	AnimalBodyPart-External
Mx4rvw08XJwpEbGdrcN5Y29ycA	część ciała samicy	AnimalBodyPart-Female
Mx4rwEnCzpwpEbGdrcN5Y29ycA	część ciała samca	AnimalBodyPart-Male
Mx4rvVjn2pwpEbGdrcN5Y29ycA	typ części ciała zwierzęcia	AnimalBodyPartType
Mx4rvXwoLpwpEbGdrcN5Y29ycA	hodowanie zwierząt	AnimalBreeder-Business
Mx4rvku1FJwpEbGdrcN5Y29ycA	hodowla zwierząt	AnimalBreeding
Mx4rvVjYypwpEbGdrcN5Y29ycA	klatka dla zwierząt	AnimalCage
Mx4rvVjBW5wpEbGdrcN5Y29ycA	komórka zwierzęca	AnimalCell
Mx4rwQBsrJwpEbGdrcN5Y29ycA	pomieszczenie dla zwierząt	AnimalContainer
Mx4rwQBo05wpEbGdrcN5Y29ycA	pług zaprzęgowy	AnimalDrawnPlow
Mx4rQm8zMVviEdiLDAACs2IMlQ	obrona praw zwierząt	AnimalLiberationBeliefs
Mx4rwQCShJwpEbGdrcN5Y29ycA	migracja zwierząt	AnimalMigration
Mx4rwPu4g5wpEbGdrcN5Y29ycA	zagroda dla zwierząt	AnimalPen
Mx4r7DfboGHWEdqAAAACs71DGQ	występ zwierzęcy	AnimalPerformanceRoutine
Mx4rwP1drZwpEbGdrcN5Y29ycA	urządzenie zaprzęgowe	AnimalPoweredDevice
Mx4rvVieTZwpEbGdrcN5Y29ycA	mydło dla zwierząt	AnimalSoap
Mx4rvWINv5wpEbGdrcN5Y29ycA	odgłos zwierzęcy	AnimalSound
Mx4r1YePWjAJQdiJCuIAT5cY-Q	treser	AnimalTrainer
Mx4rFqXlaHSuEdaAAACgyZzFrg	rodzaj zwierzęcia ze względu na postawę	AnimalTypeByPosture
Mx4rvVkMJJwpEbGdrcN5Y29ycA	głos zwierzęcia	AnimalUtterance-IBT
Mx4rvVjXfZwpEbGdrcN5Y29ycA	chodzenie	AnimalWalkingProcess
Mx4rMdh6rlWAQdeAJcjp98P_yg	aktywność ożywiona	AnimateActivity
Mx4rvW_VwpwpEbGdrcN5Y29ycA	film animowany	AnimatedMovie
Mx4rwScXBJwpEbGdrcN5Y29ycA	program animowany	AnimatedTVShow
Mx4rvds91JwpEbGdrcN5Y29ycA	animacja dla dorosłych	Animation-AdultAudience
Mx4rvVjOHZwpEbGdrcN5Y29ycA	animizm	AnimistReligion
Mx4rv-CTn5wpEbGdrcN5Y29ycA	anyż	Anise
Mx4rvVi-R5wpEbGdrcN5Y29ycA	kostka	Ankle
Mx4rvwiy35wpEbGdrcN5Y29ycA	staw skokowy	AnkleJoint
Mx4rvViXCpwpEbGdrcN5Y29ycA	biżuteria na stopę	Anklet
Mx4rBVrt4bKFEdmAhAACs6hRjg	sztywnienie stawu	Ankylosing
Mx4rvjC0vZwpEbGdrcN5Y29ycA	pierścienice	Annelida
Mx4rly8RpiqlQdiS787W5uNgVg	aneks	Annex
Mx4rvZkq65wpEbGdrcN5Y29ycA	kartka urodzinowa	AnniversaryCard
Mx4rwKzJ-ZwpEbGdrcN5Y29ycA	urodzinowy bukiet	AnniversaryFlowerArrangement
Mx4rvgCqSZwpEbGdrcN5Y29ycA	przyjęcie rocznicowe	AnniversaryParty
Mx4rwP1UMpwpEbGdrcN5Y29ycA	zawiadomienie	Announcement
Mx4rvn01cJwpEbGdrcN5Y29ycA	kartka z zawiadomieniem	AnnouncementCard
Mx4r1kf3_C9IQdiTQq0ySpF8-g	spiker	Announcer
Mx4rvWXZEJwpEbGdrcN5Y29ycA	zapowiadanie	AnnouncingSomething
Mx4rwP1n65wpEbGdrcN5Y29ycA	finansowy raport roczny	AnnualBusinessReport
Mx4rvVicL5wpEbGdrcN5Y29ycA	dokument coroczny	AnnualDocument
Mx4rYyequEPuQdmWNuUgYPJi4A	renta roczna	Annuity
Mx4rH7vwOCb5EdqAAAAOpjlAWA	anomalia	AnomalousSituation
Mx4rPgPXQCtlEdiUgQAH6RYvSQ	anonimowość	Anonymity
Mx4rwP1X7ZwpEbGdrcN5Y29ycA	lek anorektyczny	Anorectic
Mx4rvxwV2JwpEbGdrcN5Y29ycA	anoreksja	AnorexiaNervosa
Mx4rv8DGo5wpEbGdrcN5Y29ycA	anortyt	Anorthite
Mx4rvVjLQZwpEbGdrcN5Y29ycA	automatyczna sekretarka	AnsweringMachine
Mx4rvVjecpwpEbGdrcN5Y29ycA	mrówka	Ant
Mx4rwNKoZZwpEbGdrcN5Y29ycA	południowe koło podbiegunowe	AntarcticCircle
Mx4rrvc81inAQdib37S5DAUWiw	stawka	Ante
Mx4rd28xKlimEdaAAABQ2rksLw	mrówkojad	Anteater
Mx4rvVjDbZwpEbGdrcN5Y29ycA	antylopa	Antelope
Mx4rvVjSAZwpEbGdrcN5Y29ycA	antena	Antenna
Mx4rvViwD5wpEbGdrcN5Y29ycA	czułek	Antenna-AnimalBodyPart
Mx4rwO0Gx5wpEbGdrcN5Y29ycA	kabel antenowy	AntennaCord
Mx4rwO0JsZwpEbGdrcN5Y29ycA	gniazdo antenowe	AntennaSocket
Mx4rv8biO5wpEbGdrcN5Y29ycA	tętnica przednia mózgu	AnteriorCerebralArtery
Mx4rv0liEZwpEbGdrcN5Y29ycA	tętnica łącząca przednia	AnteriorCommunicatingArtery
Mx4rvel2L5wpEbGdrcN5Y29ycA	tętnica wieńcowa przednia	AnteriorInterventricularArtery
Mx4rvaHcEZwpEbGdrcN5Y29ycA	tętnica piszczelowa przednia	AnteriorTibialArtery
Mx4rvXYDl5wpEbGdrcN5Y29ycA	żyła piszczelowa przednia	AnteriorTibialVein
Mx4rvVje2pwpEbGdrcN5Y29ycA	pylnik	Anther
Mx4rwD-g-pwpEbGdrcN5Y29ycA	wąglik	Anthrax-BWBacterium
Mx4rwNDvQpwpEbGdrcN5Y29ycA	laseczka wąglika	Anthrax-Bacterium
Mx4rv7ukd5wpEbGdrcN5Y29ycA	zakażenie wąglikiem	AnthraxInfection
Mx4rwKFmLpwpEbGdrcN5Y29ycA	badanie antropologiczne	AnthropologicalStudy
Mx4rQH6RgMX4QdiOJ49GFEvGjQ	antropolog	Anthropologist
