# AUTHORS
# 
# (c) 
#     Aleksander Pohl apohllo@o2.pl
#     Jakub Perlinski 
# 
# LICENSE
#
# This work is distributed under Creative Commons Attribution 3.0 Unported (CC BY 3.0).
# http://creativecommons.org/licenses/by/3.0/
# 
# This work is an extension of OpenCyc Knowledge Base distributed under Apache 2.0 license.
# http://www.opencyc.org/license
# 
# Format: Cyc Concept external ID	Polish mapping	Concept name
Mx4rkpnEysksEdmAAAACs6hRjg	adept	Advocate
Mx4rYi3KAI1NQdiZeNHLzWRibA	adiunkt	AssistantProfessor
Mx4rv2_hFJwpEbGdrcN5Y29ycA	adiutant	Batman-AideDeCamp
Mx4rv2_hFJwpEbGdrcN5Y29ycA	adiutant	Batman-AideDeCamp
Mx4rv2_hFJwpEbGdrcN5Y29ycA	adiutant	Batman-AideDeCamp
Mx4rv2_hFJwpEbGdrcN5Y29ycA	adiutant osobisty	Batman-AideDeCamp
Mx4rv2_hFJwpEbGdrcN5Y29ycA	adiutant osobisty	Batman-AideDeCamp
Mx4rHIogCk1hQdmNYvMkPxqA3Q	administracja	CommercialOrganization-InAdministration
Mx4rFNOiCMvnEdaAAAACs0uFOQ	administracja	AdministrativeDepartment
Mx4rYk5L1nwoQdeKs9AfWMNAMg	administracja państwowa	GovernmentalAdministration
Mx4rvViKlJwpEbGdrcN5Y29ycA	administrator systemu	SystemAdministrator
Mx4rfmWO_HS8EdaAAACgyZzFrg	admirał	Admiral-Rank
Mx4rvVjSCJwpEbGdrcN5Y29ycA	adnotacja	Note-Document
Mx4rv8dMEZwpEbGdrcN5Y29ycA	adopcja	Adoption
Mx4rvj_MRZwpEbGdrcN5Y29ycA	adrenalina	Adrenaline
Mx4rwQr1z5wpEbGdrcN5Y29ycA	adres dostawy	ShippingLocation
Mx4rvVjRyZwpEbGdrcN5Y29ycA	adres dostawy	ShippingAddress
Mx4rvgGE4JwpEbGdrcN5Y29ycA	adres fakturowania	BillingLocation
Mx4rvVkKGJwpEbGdrcN5Y29ycA	adres fizyczny	Address-PhysicalLocationDesignator
Mx4rvVjTN5wpEbGdrcN5Y29ycA	adres kontaktowy	ContactLocation
Mx4rwP3mf5wpEbGdrcN5Y29ycA	adres kontaktowy w przypadku sytuacji nagłych	EmergencyContact
Mx4rvgH1EJwpEbGdrcN5Y29ycA	adres korespondencyjny	MailingLocation
Mx4rvVkJ1ZwpEbGdrcN5Y29ycA	adres korespondencyjny	MailingAddress
Mx4rvVjYb5wpEbGdrcN5Y29ycA	adres poczty elektronicznej	EMailAddress
Mx4rwQrZsJwpEbGdrcN5Y29ycA	adres przebywania	PhysicalContactLocation
Mx4rvywQhZwpEbGdrcN5Y29ycA	adresat	Addressee
Mx4r32pPxAhFEdqAAAAOpjlAWA	adwokat	Advocate-CourtesyTitle
Mx4rwFzvUZwpEbGdrcN5Y29ycA	aerodynamika	Aerodynamics
Mx4rv8z0PJwpEbGdrcN5Y29ycA	aerograf	AirBrush
Mx4rwQaFGpwpEbGdrcN5Y29ycA	aeronautyka	Aeronautics
Mx4rwQBj4pwpEbGdrcN5Y29ycA	aerozol	AerosolStuff
Mx4rvVi1x5wpEbGdrcN5Y29ycA	afekt	Affection
Mx4rwP1UcpwpEbGdrcN5Y29ycA	afgan	OrientalRug
Mx4rvYui_pwpEbGdrcN5Y29ycA	afiks derywacyjny	DerivationalAffix
Mx4rv4gY5ZwpEbGdrcN5Y29ycA	afiksacja	Affixation-WordFormationProcess
Mx4rwK4e95wpEbGdrcN5Y29ycA	afrykata	Affricative-Consonant
Mx4rleFdkQCZEdeApQADR6QijQ	afrykańska palma olejna	AfricanOilPalm
Mx4rQXRcnuoYQdeERLuWRKMEFw	afrykańskie państwo	AfricanCountry
Mx4rv_gm4ZwpEbGdrcN5Y29ycA	afta	CankerSore
Mx4rvf_5VZwpEbGdrcN5Y29ycA	agat	Agate
Mx4rvVj5C5wpEbGdrcN5Y29ycA	agawa sizalowa	SisalPlant
Mx4rv751SJwpEbGdrcN5Y29ycA	agencja ochrony	SecurityService
Mx4rv5UVvpwpEbGdrcN5Y29ycA	agencja prasowa	NewsAgency
Mx4rvViK6pwpEbGdrcN5Y29ycA	agencja reklamowa	AdvertisingAgency
Mx4rv8Cq9pwpEbGdrcN5Y29ycA	agencja rządowa	GovernmentAgency
Mx4rvVjrNpwpEbGdrcN5Y29ycA	agent	ArtistOrEntertainerRepresentative
Mx4r1-Yalum2EdqAAAACs71DGQ	agent amerykańskiego wywiadu	SecretServiceAgent
Mx4rvVjih5wpEbGdrcN5Y29ycA	agent medialny	MediaAgent
Mx4rwP1lLZwpEbGdrcN5Y29ycA	agent turystyczny	TravelAgent
Mx4rGjklwPpFEdqAAAACs71DGQ	agent ubezpieczeniowy	InsuranceAgent
Mx4rtUDYBLrMEdaAAAACs6Mw3A	agent wywiadu	IntelligenceOperative
Mx4rwG_1cJwpEbGdrcN5Y29ycA	agnostyk	ReligiousAgnostic
Mx4rhZjNsB62QdiECZQD_tmZAw	agonia	Agony
Mx4rvVj4apwpEbGdrcN5Y29ycA	agregat prądotwórczy	ElectricalGenerator
Mx4rvViTXpwpEbGdrcN5Y29ycA	agresywność	Belligerence
Mx4r3aCcJI1oQdiR6JEYvRUHJw	agronom	Agronomist
Mx4r-bYxCI1oQdiKbMnqsfy8nw	agronomia	Agronomy
Mx4rleHSwgCZEdeApQADR6QijQ	aguti	Agouti
Mx4r8QiLguJbEdiOzgACs6hcqg	ajatollah	Ayatollah
Mx4rwSslEZwpEbGdrcN5Y29ycA	ajerkoniak	Eggnog
Mx4rvVi165wpEbGdrcN5Y29ycA	akacja	Acacia
Mx4rvVuyI5wpEbGdrcN5Y29ycA	akademia medyczna	MedicalSchool-General
Mx4rvVkJnZwpEbGdrcN5Y29ycA	akademia medyczna	MedicalSchool
Mx4rxTsQWLkaEdqAAAACs6hnmQ	akademia wojskowa	MilitarySchool
Mx4rv7v7sJwpEbGdrcN5Y29ycA	akademicka analiza dzieła literackiego	AcademicBookReport
Mx4rvq6reZwpEbGdrcN5Y29ycA	akademickie zawody sportowe	CollegeAndUniversitySportsEvent
Mx4r2FuXsi__QdiXX5s-6AsJlg	akademik	Dormitory
Mx4rP-Q6-iwFQdiEnIIvkVYW_A	akcelerator cząsteczek	ParticleAccelerator
Mx4rv5Gk7pwpEbGdrcN5Y29ycA	akcelerator graficzny	GraphicsAcceleratorCard
Mx4rvVjPEZwpEbGdrcN5Y29ycA	akcesorium kominkowe	FireplaceTool
Mx4rv1LPsZwpEbGdrcN5Y29ycA	akcesorium kąpielowe	BathAccessory
Mx4rwKsSDJwpEbGdrcN5Y29ycA	akcesorium podróżnicze	TravelAccessory
Mx4rv-bSH5wpEbGdrcN5Y29ycA	akcesorium sportowe	SportsAccessory
Mx4rwU979JwpEbGdrcN5Y29ycA	akcja	CommonStock
Mx4rcLujVpQdEdaAAABQ2rksLw	akcja krwiodawstwa	BloodDrive
Mx4rn5PYAsseEdmAAAACs6hRjg	akcja nacisku	Lobby-PoliticalOrganization
Mx4rvYwey5wpEbGdrcN5Y29ycA	akcja o małej kapitalizacji	SmallCapStock
Mx4rgml5XE1SQdmKBd7m2G-6xg	akcja pierwszorzędna	BlueChipStock
Mx4rvzUZiJwpEbGdrcN5Y29ycA	akcja uprzywilejowana	PreferredStock
Mx4rv82SKJwpEbGdrcN5Y29ycA	akcja wzrastająca	GrowthStock
Mx4rWF0q8iMFEduAAADggVbxzQ	akcja zwykła	Equity-Security
Mx4rB4C4GkyXQdmATcfgtYJkqw	akcjonariat pracowniczy	AllEmployeeShareOwnershipPlan
Mx4rGQTlOjATQdiJmN-pF9DKuA	akcjonariusz	Stockholder
Mx4rvVibCZwpEbGdrcN5Y29ycA	akomodacja	LodgingOrganization
Mx4rv8OszJwpEbGdrcN5Y29ycA	akord	MusicalChord
Mx4rbVd-QitNQdiM6YN2E_36IA	akordeon	Accordion
Mx4rvVj605wpEbGdrcN5Y29ycA	akr	Acre
Mx4rwQr_MJwpEbGdrcN5Y29ycA	akredytacja	Accreditation
Mx4rv5EdKZwpEbGdrcN5Y29ycA	akrobata	Acrobat
Mx4rv5EdKZwpEbGdrcN5Y29ycA	akrobatka	Acrobat
Mx4rwQtcEpwpEbGdrcN5Y29ycA	akrofobia	Acrophobia
Mx4rr4Rvwr7UQdeKh4FF_Z5OrQ	akroleina	Acrolein
Mx4rvey7MJwpEbGdrcN5Y29ycA	akropol	Acropolis
Mx4rwVJ7E5wpEbGdrcN5Y29ycA	akrostych	Acrostic-IBO
Mx4rTHiRKnZnQdeBXpSBn2-mPQ	akrylonitryl	Acrylonitrile
Mx4rwAVY05wpEbGdrcN5Y29ycA	aksamit	VelvetCloth
Mx4rPzobFCtqEdiaugAH6RYvVQ	aksjomat	Axiom
Mx4rwE1naZwpEbGdrcN5Y29ycA	akson	Axon
Mx4rwEICaJwpEbGdrcN5Y29ycA	aksynit	Axinite
Mx4rv9diU5wpEbGdrcN5Y29ycA	akt	Act-Dramatic
Mx4rJuQB9E1FQdmLC9pW0Ft2eA	akt hipoteczny	MortgageCertificate
Mx4rv96N1JwpEbGdrcN5Y29ycA	akt intencjonalny	IntentionalMentalEvent
Mx4rMpT3cMFXEdmAAAACs6hRjg	akt mowy	SpeechAct
Mx4rwDgCrpwpEbGdrcN5Y29ycA	akt przemocy	ViolentAction
Mx4rwQrwJpwpEbGdrcN5Y29ycA	akt sprzeciwu	ActOfDissent
Mx4rvVjhZZwpEbGdrcN5Y29ycA	akt urodzenia	BirthCertificate
Mx4rwP1g-pwpEbGdrcN5Y29ycA	akt zgonu	DeathCertificate
Mx4rvZFarpwpEbGdrcN5Y29ycA	aktinidia	KiwifruitVine
Mx4rvkb6BZwpEbGdrcN5Y29ycA	aktor dubbingowy	Actor-Voice
Mx4rwDq49pwpEbGdrcN5Y29ycA	aktor komediowy	ComedicActor
Mx4rv7rsJpwpEbGdrcN5Y29ycA	aktor musicalowy	ActorInMusicals
Mx4rwNFwmZwpEbGdrcN5Y29ycA	aktor teatralny	ActorInPlays
Mx4rvef1DJwpEbGdrcN5Y29ycA	aktor telewizyjny	ActorOnTV
Mx4rvef1DJwpEbGdrcN5Y29ycA	aktor telewizyjny	ActorOnTV
Mx4rvef1DJwpEbGdrcN5Y29ycA	aktor telewizyjny	ActorOnTV
Mx4rwNFwmZwpEbGdrcN5Y29ycA	aktorka teatralna	ActorInPlays
Mx4rwNFwmZwpEbGdrcN5Y29ycA	aktorka teatralna	ActorInPlays
Mx4rwNFwmZwpEbGdrcN5Y29ycA	aktorka teatralna	ActorInPlays
Mx4rvef1DJwpEbGdrcN5Y29ycA	aktorka telewizyjna	ActorOnTV
Mx4rvef1DJwpEbGdrcN5Y29ycA	aktorka telewizyjna	ActorOnTV
Mx4rvef1DJwpEbGdrcN5Y29ycA	aktorka telewizyjna	ActorOnTV
Mx4rsYyNlohwEdqAAAACs6hRXg	aktuariusz	Actuary
Mx4rvViK9JwpEbGdrcN5Y29ycA	aktyn	Actinium
Mx4rwGplPJwpEbGdrcN5Y29ycA	aktynolit	Actinolite
Mx4ryb1WdLy2EdmAAAACs6hRjg	aktywa	Assets-Possession
Mx4rvVivs5wpEbGdrcN5Y29ycA	aktywa płynne	LiquidAsset
Mx4rwRwbWpwpEbGdrcN5Y29ycA	aktywizm	Activism
Mx4rwQS6HZwpEbGdrcN5Y29ycA	aktywizm na rzecz ochrony środowiska	EnvironmentalActivism
Mx4rxpdANF6ZQdmCHPn7I8Hw0g	aktywizm polityczny	PoliticalActivism
Mx4raeVmWHS-EdaAAACgyZzFrg	aktywne konto	AccountActive
Mx4rvnDa1jzGQdmKnPNV9T6BkQ	aktywność internetowa	InternetActivity
Mx4rMdh6rlWAQdeAJcjp98P_yg	aktywność ożywiona	AnimateActivity
Mx4rvgH-XZwpEbGdrcN5Y29ycA	aktywność ruchowa	AthleticActivity
Mx4rvycLs5wpEbGdrcN5Y29ycA	aktywność seksualna	HumanSexualBehavior
Mx4rvycLs5wpEbGdrcN5Y29ycA	aktywność seksualna	HumanSexualBehavior
Mx4rvViPwJwpEbGdrcN5Y29ycA	aktówka	Briefcase
Mx4rvip8IZwpEbGdrcN5Y29ycA	aktówka	PortfolioCase
Mx4rMKGOCrvMEdmAAAACs6hRjg	akumulacja kapitału	Accumulation-Profits
Mx4r7g73ig_KQdecTrNxA5jb4w	akumulator	RechargeableBattery
Mx4rvghvNpwpEbGdrcN5Y29ycA	akumulator energii kinetycznej	FlywheelBattery
Mx4rvViempwpEbGdrcN5Y29ycA	akumulator samochodowy	AutomobileBattery
Mx4r-RffBLHSEdmAhAACs6hRjg	akumulowanie	AccumulatingSteadily
Mx4rwFDrqpwpEbGdrcN5Y29ycA	akupresura	Acupressure
Mx4rvzCuJJwpEbGdrcN5Y29ycA	akupunktura	Acupuncture
Mx4rwPMQc5wpEbGdrcN5Y29ycA	akupunkturzysta	Acupuncturist
Mx4rwPu5fpwpEbGdrcN5Y29ycA	akustyczny instrument muzyczny	MusicalInstrument-Acoustic
Mx4rvpmpZ5wpEbGdrcN5Y29ycA	akustyka	Sound
Mx4rwAdAqZwpEbGdrcN5Y29ycA	akustyka	Acoustics
Mx4rvViIS5wpEbGdrcN5Y29ycA	akuszerka	Midwife
Mx4rwP2EIZwpEbGdrcN5Y29ycA	akwaforta	EngravingEvent
Mx4rwPOGiJwpEbGdrcN5Y29ycA	akwamaryn	Aquamarine-Gem
Mx4rhs753HS5EdaAAACgyZzFrg	akwamaryna	AquamarineColor
Mx4rwQBtLJwpEbGdrcN5Y29ycA	akwarela	ArtistsWatercolorPaint
Mx4rvVig1ZwpEbGdrcN5Y29ycA	akwarela	WaterColorPainting
Mx4rvwL7hpwpEbGdrcN5Y29ycA	akwarium	Aquarium-Container
Mx4rvmD2n5wpEbGdrcN5Y29ycA	akwarium	AquariumOrganization
Mx4rGDBL3tSzQdaKOcti1qFoQw	akwedukt	Aqueduct
Mx4rLRSi0q37EdqAAAAOpjlAWA	akwen	BodyOfWater-Generic
Mx4rEfgp7iqiQdiSkcNW7-fJxA	akwizytorka	Saleswoman
Mx4rJzOYanS6EdaAAACgyZzFrg	alabaster	AlabasterColor
Mx4rvXXmRZwpEbGdrcN5Y29ycA	alabaster	Alabaster
Mx4rwQq7jZwpEbGdrcN5Y29ycA	alanina	Alanine
Mx4rwSrO9ZwpEbGdrcN5Y29ycA	alarm	AlarmDevice
Mx4rvVkBkJwpEbGdrcN5Y29ycA	alarm	AlertMentalActivityLevel
Mx4rwO1WjJwpEbGdrcN5Y29ycA	alarm domowy	AlarmForHome
Mx4rvbA7HJwpEbGdrcN5Y29ycA	alarm przeciwpożarowy	FireAlarm
Mx4rvViC75wpEbGdrcN5Y29ycA	alarm samochodowy	CarAlarm
Mx4rv0RjZJwpEbGdrcN5Y29ycA	albit	Albite
Mx4rwQiJXpwpEbGdrcN5Y29ycA	album	Album-IBO
Mx4rvdtG2JwpEbGdrcN5Y29ycA	album fotograficzny	PhotoAlbum
Mx4rrCLPHuYRQdaYGdGb966k4g	album koncertowy	LiveAlbum-CW
Mx4rwLmi3JwpEbGdrcN5Y29ycA	album muzyczny	Album-CW
Mx4rvap8MpwpEbGdrcN5Y29ycA	alchemia	Alchemy
Mx4rvWNC5JwpEbGdrcN5Y29ycA	aldosteron	Aldosterone
Mx4rBnq8U7KyEdmAhAACs6hRjg	alegoryzacja	AllegorizingSomething
Mx4rwPu4npwpEbGdrcN5Y29ycA	aleja	Fairway
Mx4rlyRLkCp4EdiUfwAH6RYvSQ	aleja	Alley
Mx4r_FvEphlJQdiJV5A37qwXrA	aleja	Avenue
Mx4rwNLBPJwpEbGdrcN5Y29ycA	aleksandryt	Alexandrite
Mx4rwP1rL5wpEbGdrcN5Y29ycA	alergia	AllergicReaction
Mx4rwP3ia5wpEbGdrcN5Y29ycA	alergolog	Allergist
Mx4rwQroQpwpEbGdrcN5Y29ycA	alergolog dziecięcy	PediatricAllergist
Mx4rwP3j_ZwpEbGdrcN5Y29ycA	alfabet	RomanAlphabet
Mx4rvn9H-5wpEbGdrcN5Y29ycA	alfons	Pimp
Mx4rvVkEeZwpEbGdrcN5Y29ycA	alga	Algae
Mx4rvpwCDJwpEbGdrcN5Y29ycA	algebra	Algebra
Mx4rvViizpwpEbGdrcN5Y29ycA	algol	ALGOL
Mx4rvu3DfJwpEbGdrcN5Y29ycA	algologia	Phycology
Mx4rvVjuaJwpEbGdrcN5Y29ycA	algorytm	Algorithm
Mx4rvVjmIpwpEbGdrcN5Y29ycA	algorytm funkcji skrótu	HashingAlgorithm
Mx4r1B6N2Hl4EdaAAAACs0uXdw	algorytm funkcjonalny	FunctionalAlgorithm
Mx4rvjDi_5wpEbGdrcN5Y29ycA	algorytm szyfrowania	EncryptionAlgorithm
Mx4rvVjUL5wpEbGdrcN5Y29ycA	algorytm wyszukiwania	SearchAlgorithm
Mx4rvVjHfZwpEbGdrcN5Y29ycA	aligator	Alligator
Mx4rw4XQw7KNEdmAhAACs6hRjg	alkalizowanie	AlkalinizingSomething
Mx4rvVkK35wpEbGdrcN5Y29ycA	alkaloid	Alkaloid
Mx4rydvDMuzqQdaLvdv5ptfzVQ	alkan	Alkane
Mx4rvz4dEJwpEbGdrcN5Y29ycA	alkaptonuria	Alkaptonuria
Mx4rvVim-JwpEbGdrcN5Y29ycA	alkohol	Alcohol-Compound
Mx4rCSYK7r69QdeQQYc05D5Vfw	alkohol allilowy	AllylAlcohol
Mx4raniSkkQmQdeVKeGRc32idA	alkohol butylowy	Butanol
Mx4rvVivLpwpEbGdrcN5Y29ycA	alkohol etylowy	EthylAlcohol
Mx4rvoVlnpwpEbGdrcN5Y29ycA	alkohol metylowy	MethylAlcohol
Mx4rv0k1NZwpEbGdrcN5Y29ycA	alkohol wysokoprocentowy	Liquor-Drink
Mx4r9Kxt4iv5QdiHc59y05Lo-A	alkoholiczka	Alcoholic
Mx4r9Kxt4iv5QdiHc59y05Lo-A	alkoholik	Alcoholic
Mx4rveblhZwpEbGdrcN5Y29ycA	alkoholowy zespół płodowy	FetalAlcoholSyndrome
Mx4rwPvanJwpEbGdrcN5Y29ycA	alkomat	Breathalyzer
Mx4rvVjZxJwpEbGdrcN5Y29ycA	almanach	Almanac
Mx4rvVihxZwpEbGdrcN5Y29ycA	aloes	Aloe-Plant
Mx4r4rD2dis8EdiUgAAH6RYvSQ	alokacja	Allocation
Mx4r0_P6OiwHQdiB9JrXL-idJA	alpinista	MountainClimber
Mx4r6v3ubA7jQdeYItkdaXGKWw	alpinista jaskiniowa	Spelunker
Mx4rx-ARqA7jQdedFfUungrlpg	alpinizm	MountaineeringEvent
Mx4rvVi-WJwpEbGdrcN5Y29ycA	alpinizm jaskiniowy	Spelunking
Mx4rvWdAg5wpEbGdrcN5Y29ycA	alprazolam	Alprazolam
Mx4rwJ0c5ZwpEbGdrcN5Y29ycA	alt	Alto-Singer
Mx4rwQr0bpwpEbGdrcN5Y29ycA	altana	Gazebo
Mx4rvcNfApwpEbGdrcN5Y29ycA	alternacja	Alternation
Mx4rwQroV5wpEbGdrcN5Y29ycA	alternator	Alternator
Mx4rvVihJpwpEbGdrcN5Y29ycA	alternator samochodowy	AutomobileAlternator
Mx4rwPK1_pwpEbGdrcN5Y29ycA	alternatywa	Alternative
Mx4rvwBUsJwpEbGdrcN5Y29ycA	altocumulus	AltoCumulusCloud
Mx4rv8G6fpwpEbGdrcN5Y29ycA	altostratus	AltoStratusCloud
Mx4rvWDUsZwpEbGdrcN5Y29ycA	altówka	Viola
Mx4rvVi2O5wpEbGdrcN5Y29ycA	aluminium	Aluminum
Mx4rWnJ-UCTVQdeU06TN0MWn9A	aluwium	Alluvium
Mx4ry5N2yi_2QdiSfvYTUzlwjg	aluzja	Allusion
Mx4rHeWnIKUVQdiKoK76xGZyFQ	amator	Aficionado
Mx4rvnOkoJwpEbGdrcN5Y29ycA	amatorska drużyna sportowa	AmateurSportsTeam
Mx4rvWV4g5wpEbGdrcN5Y29ycA	amatorska kamera	AmateurVideoCamera
Mx4rvtPff5wpEbGdrcN5Y29ycA	amatorski sprzęt radiowy	AmateurRadioEquipment
Mx4rwIOMyZwpEbGdrcN5Y29ycA	amatorskie zawody sportowe	AmateurSportsEvent
Mx4rwBufDJwpEbGdrcN5Y29ycA	ambasada	EmbassyBuilding
Mx4rvrr-aZwpEbGdrcN5Y29ycA	ambasador	Ambassador
Mx4rJ3Wn_i_-QdiQwtK4qUGFmg	ambiwalencja	Ambivalence
Mx4rvWcZqZwpEbGdrcN5Y29ycA	ambona	Pulpit
Mx4rvVi-Y5wpEbGdrcN5Y29ycA	ambrozja	Ragweed
Mx4rvViVw5wpEbGdrcN5Y29ycA	ameba	Amoeba
Mx4rvr8sLZwpEbGdrcN5Y29ycA	ameryk	Americium
Mx4rwRr9UJwpEbGdrcN5Y29ycA	amerykańska giełda zlokalizowana	FinancialExchange
Mx4rwRr9UJwpEbGdrcN5Y29ycA	amerykańska giełda zlokalizowana	FinancialExchange
Mx4rwEdf2ZwpEbGdrcN5Y29ycA	amerykańska sieć telewizyjna	NBC-TVNetwork
Mx4rvViRX5wpEbGdrcN5Y29ycA	amerykańska wiza pracownicza	USWorkVisa
Mx4rwPzqTpwpEbGdrcN5Y29ycA	amerykański banknot	Bill-US
Mx4r1jNUnHC5QdmH_sdWFrT2JQ	amerykański dialekt języka angielskiego	AmericanEnglishDialect
Mx4rwTv7pJwpEbGdrcN5Y29ycA	amerykański język migowy	AmericanSignLanguage
Mx4rvpNdP5wpEbGdrcN5Y29ycA	amerykański modrzew	AmericanLarchTree
Mx4rvVigKJwpEbGdrcN5Y29ycA	amerykański samochód	AmericanAutomobile
Mx4rv4R5XpwpEbGdrcN5Y29ycA	amerykański senator	USSenator
Mx4rwPzldZwpEbGdrcN5Y29ycA	amerykański środek płatniczy	Currency-US
Mx4rvgHuF5wpEbGdrcN5Y29ycA	amerykańskie święto państwowe	LegalHoliday-UnitedStates
Mx4rv8P5I5wpEbGdrcN5Y29ycA	ametyst	Amethyst-Gem
Mx4rwP1bk5wpEbGdrcN5Y29ycA	amfetamina	Amphetamine
Mx4rwGid-JwpEbGdrcN5Y29ycA	amfibia	AmphibiousVehicle
Mx4rYDzjmCTVQdeXfaOpKNkSSQ	amfiteatr	Amphitheater
Mx4r5BwV5iWvQdeMtsz2JvamYg	amid potasu	PotassiumAmide
Mx4rv1_6HJwpEbGdrcN5Y29ycA	amina	Amine
Mx4rvVibZJwpEbGdrcN5Y29ycA	aminokwas	AminoAcid
Mx4rZH7NGC9CQdiV-8noGK0jVw	amnestia	Amnesty
Mx4rv1v9spwpEbGdrcN5Y29ycA	amoniak	Ammonia
Mx4rv8SmrAlZQdiVfJK3kwhTZQ	amoniak i sole amonowe	AmmoniaAndAmmoniumSalts
Mx4rkWsLNHSuEdaAAACgyZzFrg	amortyzacja zderzenia	ImpactAbsorption
Mx4rvViT5JwpEbGdrcN5Y29ycA	amortyzator	Damp
Mx4rvVirI5wpEbGdrcN5Y29ycA	amortyzator	ShockAbsorber
Mx4rvVieG5wpEbGdrcN5Y29ycA	amper	Ampere
Mx4rvWfIFJwpEbGdrcN5Y29ycA	amputacja	Amputation
Mx4rvV7OepwpEbGdrcN5Y29ycA	ampułka	Vial
Mx4rwP3TgpwpEbGdrcN5Y29ycA	ampułka	Ampule
Mx4rvVi73ZwpEbGdrcN5Y29ycA	amulet	Charm
Mx4rJVa7lLZqEdmFRAACs6hRjg	amulet	MagicSpell
Mx4rvk-fYpwpEbGdrcN5Y29ycA	anafaza	Anaphase
Mx4rvzscPJwpEbGdrcN5Y29ycA	anagram	AnagramGame
Mx4rvuBsB5wpEbGdrcN5Y29ycA	anakonda	Anaconda
Mx4rvViq2JwpEbGdrcN5Y29ycA	analityk	Analyst
Mx4rvViqmJwpEbGdrcN5Y29ycA	analityk finansowy	FinancialAnalyst
Mx4rvVjKK5wpEbGdrcN5Y29ycA	analityk systemowy	SystemsAnalyst
Mx4rqJUa6LrMEdaAAAACs6Mw3A	analityk wywiadu	IntelligenceAnalyst
Mx4r6tFjJEYYEdidpgAH6RYvSQ	analiza	AnalyticStudy-CW
Mx4r7Q3IFMCvEdmAAAACs6hRjg	analiza	Examination-Investigation
Mx4r1MRiKk1hQdmHl4VJIQV3Jg	analiza fundamentalna akcji	FundamentalStockAnalysis
Mx4rwP1Zy5wpEbGdrcN5Y29ycA	analiza moczu	UrineTest
Mx4rpiDrZElCQdmePeqeRiSigw	analiza porównawcza	BenchmarkingSomething
Mx4rvoRFo5wpEbGdrcN5Y29ycA	analiza techniczna	TechnicalStockAnalysis
Mx4rv2wRN5wpEbGdrcN5Y29ycA	analiza wywiadowcza	IntelligenceAnalysisProcess
Mx4rh_tEbplbQdiI_tfNJCeXqg	analogowy aparat fotograficzny	StillCamera-Film
Mx4rvViet5wpEbGdrcN5Y29ycA	ananas jadalny	PineapplePlant
Mx4r3_FyCG2gEdaAAACgyZzFrg	anarchia	Anarchy
Mx4rwMXTh5wpEbGdrcN5Y29ycA	anarchista	Anarchist
Mx4rwMXTh5wpEbGdrcN5Y29ycA	anarchistka	Anarchist
Mx4rwDrSsJwpEbGdrcN5Y29ycA	anarchizm	Anarchism
Mx4rvdws9ZwpEbGdrcN5Y29ycA	anatomia patologiczna	Pathology
Mx4rwHMX8JwpEbGdrcN5Y29ycA	anchois	Anchovy
Mx4rvz3ezJwpEbGdrcN5Y29ycA	andaluzyt	Andalusite
Mx4rvbiAmZwpEbGdrcN5Y29ycA	andezyn	Andesine
Mx4rv8Dg_ZwpEbGdrcN5Y29ycA	andradyt	Andradite
Mx4rvVr9A5wpEbGdrcN5Y29ycA	androgen	Androgen
Mx4rvViQ1JwpEbGdrcN5Y29ycA	android	Android
Mx4rvZGpIJwpEbGdrcN5Y29ycA	androsteron	Androsterone
Mx4rPXNN8iQNQdeZzd0BRieWGw	aneks	Appendix-PCW
Mx4rly8RpiqlQdiS787W5uNgVg	aneks	Annex
Mx4rwThHvJwpEbGdrcN5Y29ycA	anemia	Anemia
Mx4rwP1WApwpEbGdrcN5Y29ycA	anemia sierpowata	SickleCellAnemia
Mx4r9WXxBnS_EdaAAACgyZzFrg	anemiczka	Anemic
Mx4r9WXxBnS_EdaAAACgyZzFrg	anemik	Anemic
Mx4rvVjFtJwpEbGdrcN5Y29ycA	anestetyk	Anesthetic
Mx4rwP1To5wpEbGdrcN5Y29ycA	anestezja	Anesthesia
Mx4rvVjYJJwpEbGdrcN5Y29ycA	anestezjolog	Anesthesiologist
Mx4rvVj3LZwpEbGdrcN5Y29ycA	angielski samochód	EnglishCar
Mx4rvgETZ5wpEbGdrcN5Y29ycA	angina	Tonsillitis
Mx4rBEoQVrVtEduAAAACs5b6Bw	angioplastyka	Angioplasty
Mx4rvg44-ZwpEbGdrcN5Y29ycA	anglezyt	Anglesite
Mx4rvVjpzZwpEbGdrcN5Y29ycA	anglikanizm	AnglicanReligion
Mx4rvygN1pwpEbGdrcN5Y29ycA	angora	AngoraWool
Mx4rwQB5bJwpEbGdrcN5Y29ycA	angstrem	Angstrom
Mx4rvpX6TpwpEbGdrcN5Y29ycA	anhydryt	Anhydrite
Mx4rlfhLWvvPQdaLcZMvrVey6g	anilina	Aniline
Mx4rwP0EJJwpEbGdrcN5Y29ycA	animacja	Cartoon-Animated
Mx4rvds91JwpEbGdrcN5Y29ycA	animacja dla dorosłych	Animation-AdultAudience
Mx4rLZ3TIk1YQdmOC4m8tHqtuA	animator rynku	MarketMaker
Mx4rvVjOHZwpEbGdrcN5Y29ycA	animizm	AnimistReligion
Mx4rvVjZ4JwpEbGdrcN5Y29ycA	animozja	Hate
Mx4rNHE-wPKpEdaGcgABAxv6tg	anion jednoatomowy	MonoatomicAnion
